Shift,Date & Shift,Index,"Date. Shift, Index & Mod",,Dock Code,Container,Module,No Of Boxes,Stocking Date,Stocking Time,Stocking Shift,Lineoff Date,Line Counter,Module Volume,Cumulative Module Volume,Physical Seq Number,Vanning Date,Scheduled Packing Date,Combined Line Counter,Stocking Plan Modified By,Stocking Plan Modified Timestamp,Stocked Status,Stocked By,Stocked Timestamp,
2,202410222,4,2024102224X,X,K3,P0729,PN04,24,2024-10-22,21:19,2,2024-10-22,56,0,0,,2024-08-07,2024-08-07,77.0000,System,2024-09-16 09:45,FALSE,,,
2,202410222,5,2024102225H,H,K3,P0729,HB02,24,2024-10-22,21:42,2,2024-10-22,81,0,0,,2024-08-07,2024-08-07,92.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410222,6,2024102226H,H,K3,P0729,HB03,36,2024-10-22,21:58,2,2024-10-22,99,0,0,,2024-08-07,2024-08-07,103.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410222,7,2024102227H,H,K2,P0727,HF02,89,2024-10-22,22:07,2,2024-10-22,109,0,0,,2024-08-06,2024-08-06,119.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410222,8,2024102228H,H,K3,P0729,HB04,24,2024-10-22,22:23,2,2024-10-22,126,0,0,,2024-08-07,2024-08-07,159.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410222,9,2024102229H,H,K3,P0729,HB05,30,2024-10-22,22:39,2,2024-10-22,144,0,0,,2024-08-07,2024-08-07,170.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410222,10,20241022210H,H,K3,P0729,HB06,36,2024-10-22,23:15,2,2024-10-22,167,0,0,,2024-08-07,2024-08-07,184.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410222,11,20241022211H,H,K3,P0729,HB07,51,2024-10-22,23:39,2,2024-10-22,194,0,0,,2024-08-07,2024-08-07,200.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410222,12,20241022212H,H,K2,P0727,HF03,83,2024-10-22,23:53,2,2024-10-22,210,0,0,,2024-08-06,2024-08-06,223.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410222,13,20241022213H,H,K3,P0729,HB08,60,2024-10-22,00:13,2,2024-10-22,232,0,0,,2024-08-07,2024-08-07,261.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410222,14,20241022214H,H,K3,P0729,HB09,36,2024-10-22,00:54,2,2024-10-22,277,0,0,,2024-08-07,2024-08-07,288.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410222,15,20241022215H,H,K2,P0727,HF04,82,2024-10-22,01:48,2,2024-10-22,304,0,0,,2024-08-06,2024-08-06,320.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410222,16,20241022216H,H,K3,P0729,HB10,36,2024-10-22,01:48,2,2024-10-22,304,0,0,,2024-08-07,2024-08-07,304.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410222,17,20241022217H,H,K3,P0729,HB11,42,2024-10-22,02:13,2,2024-10-22,331,0,0,,2024-08-07,2024-08-07,357.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410222,18,20241022218H,H,K3,P0729,HB12,36,2024-10-22,02:42,2,2024-10-22,363,0,0,,2024-08-07,2024-08-07,376.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410222,19,20241022219H,H,K3,P0729,HB13,36,2024-10-22,03:06,2,2024-10-22,390,0,0,,2024-08-07,2024-08-07,392.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410222,20,20241022220H,H,K2,P0727,HF05,83,2024-10-22,03:13,2,2024-10-22,397,0,0,,2024-08-06,2024-08-06,408.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410222,21,20241022221H,H,K3,P0729,HB14,39,2024-10-22,03:31,2,2024-10-22,417,0,0,,2024-08-07,2024-08-07,446.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410222,22,20241022222H,H,K3,P0729,HB15,60,2024-10-22,04:07,2,2024-10-22,446,0,0,,2024-08-07,2024-08-07,464.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410231,1,2024102311H,H,K2,P0727,HF06,84,2024-10-23,07:30,1,2024-10-23,1,0,0,,2024-08-06,2024-08-06,29.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410231,2,2024102312H,H,K3,P0729,HB16,64,2024-10-23,07:30,1,2024-10-23,1,0,0,,2024-08-07,2024-08-07,1.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410231,3,2024102313H,H,K3,P0729,HB17,60,2024-10-23,08:11,1,2024-10-23,45,0,0,,2024-08-07,2024-08-07,65.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410231,4,2024102314H,H,K3,P0729,HB18,48,2024-10-23,08:50,1,2024-10-23,87,0,0,,2024-08-07,2024-08-07,91.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410231,5,2024102315H,H,K2,P0727,HF07,82,2024-10-23,08:59,1,2024-10-23,97,0,0,,2024-08-06,2024-08-06,112.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410231,6,2024102316H,H,K3,P0729,HB19,60,2024-10-23,09:21,1,2024-10-23,120,0,0,,2024-08-07,2024-08-07,147.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410231,7,2024102317H,H,K3,P0729,HB20,36,2024-10-23,10:15,1,2024-10-23,162,0,0,,2024-08-07,2024-08-07,173.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410231,8,2024102318H,H,K3,P0729,HB21,57,2024-10-23,10:38,1,2024-10-23,187,0,0,,2024-08-07,2024-08-07,189.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410231,9,2024102319H,H,K2,P0728,HF01,89,2024-10-23,10:42,1,2024-10-23,191,0,0,,2024-08-07,2024-08-06,214.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410231,9,2024102319X,X,K2,P0728,BH01,1,2024-10-23,10:42,1,2024-10-23,191,0,0,,2024-08-07,2024-08-07,214.0000,System,2024-09-16 09:38,FALSE,,,
1,202410231,9,2024102319X,X,K2,P0728,BH02,1,2024-10-23,10:42,1,2024-10-23,191,0,0,,2024-08-07,2024-08-07,214.0000,System,2024-09-16 09:38,FALSE,,,
1,202410231,9,2024102319X,X,K2,P0728,BH03,1,2024-10-23,10:42,1,2024-10-23,191,0,0,,2024-08-07,2024-08-07,214.0000,System,2024-09-16 09:38,FALSE,,,
1,202410231,9,2024102319X,X,K2,P0728,BH04,1,2024-10-23,10:42,1,2024-10-23,191,0,0,,2024-08-07,2024-08-07,214.0000,System,2024-09-16 09:38,FALSE,,,
1,202410231,9,2024102319X,X,K2,P0728,BH05,1,2024-10-23,10:42,1,2024-10-23,191,0,0,,2024-08-07,2024-08-07,214.0000,System,2024-09-16 09:38,FALSE,,,
1,202410231,9,2024102319X,X,K2,P0728,BK01,1,2024-10-23,10:42,1,2024-10-23,191,0,0,,2024-08-07,2024-08-07,214.0000,System,2024-09-16 09:38,FALSE,,,
1,202410231,9,2024102319X,X,K2,P0728,BK02,1,2024-10-23,10:42,1,2024-10-23,191,0,0,,2024-08-07,2024-08-07,214.0000,System,2024-09-16 09:38,FALSE,,,
1,202410231,9,2024102319X,X,K2,P0728,BN01,1,2024-10-23,10:42,1,2024-10-23,191,0,0,,2024-08-07,2024-08-07,214.0000,System,2024-09-16 09:38,FALSE,,,
1,202410231,9,2024102319X,X,K2,P0728,FJ01,72,2024-10-23,10:42,1,2024-10-23,191,0,0,,2024-08-07,2024-08-07,214.0000,System,2024-09-16 09:38,FALSE,,,
1,202410231,9,2024102319X,X,K2,P0728,FJ02,72,2024-10-23,10:42,1,2024-10-23,191,0,0,,2024-08-07,2024-08-07,214.0000,System,2024-09-16 09:38,FALSE,,,
1,202410231,9,2024102319X,X,K2,P0728,YP01,1,2024-10-23,10:42,1,2024-10-23,191,0,0,,2024-08-07,2024-08-07,214.0000,System,2024-09-16 09:38,FALSE,,,
1,202410231,9,2024102319X,X,K2,P0728,YP02,1,2024-10-23,10:42,1,2024-10-23,191,0,0,,2024-08-07,2024-08-07,214.0000,System,2024-09-16 09:38,FALSE,,,
1,202410231,9,2024102319X,X,K2,P0728,YP03,1,2024-10-23,10:42,1,2024-10-23,191,0,0,,2024-08-07,2024-08-07,214.0000,System,2024-09-16 09:38,FALSE,,,
1,202410231,10,20241023110H,H,K3,P0729,HB22,33,2024-10-23,11:16,1,2024-10-23,227,0,0,,2024-08-07,2024-08-07,252.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410231,11,20241023111H,H,K3,P0729,HB23,38,2024-10-23,11:37,1,2024-10-23,250,0,0,,2024-08-07,2024-08-07,266.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410231,12,20241023112H,H,K3,P0729,HB24,36,2024-10-23,12:32,1,2024-10-23,276,0,0,,2024-08-07,2024-08-07,282.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410231,13,20241023113H,H,K2,P0728,HF02,84,2024-10-23,12:47,1,2024-10-23,293,0,0,,2024-08-07,2024-08-06,298.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410231,14,20241023114H,H,K3,P0729,HB25,18,2024-10-23,12:55,1,2024-10-23,301,0,0,,2024-08-07,2024-08-07,334.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410231,15,20241023115H,H,K3,P0729,HB26,36,2024-10-23,13:06,1,2024-10-23,313,0,0,,2024-08-07,2024-08-08,342.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410231,16,20241023116H,H,K3,P0732,HB01,48,2024-10-23,13:29,1,2024-10-23,338,0,0,,2024-08-10,2024-08-09,358.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410231,16,20241023116X,X,K3,P0732,PK01,24,2024-10-23,13:29,1,2024-10-23,338,0,0,,2024-08-10,2024-08-10,358.0000,System,2024-09-16 09:45,FALSE,,,
1,202410231,16,20241023116X,X,K3,P0732,PK02,24,2024-10-23,13:29,1,2024-10-23,338,0,0,,2024-08-10,2024-08-10,358.0000,System,2024-09-16 09:45,FALSE,,,
1,202410231,16,20241023116X,X,K3,P0732,PK03,24,2024-10-23,13:29,1,2024-10-23,338,0,0,,2024-08-10,2024-08-10,358.0000,System,2024-09-16 09:45,FALSE,,,
1,202410231,16,20241023116X,X,K3,P0732,PN01,24,2024-10-23,13:29,1,2024-10-23,338,0,0,,2024-08-10,2024-08-10,358.0000,System,2024-09-16 09:45,FALSE,,,
1,202410231,16,20241023116X,X,K3,P0732,PN02,24,2024-10-23,13:29,1,2024-10-23,338,0,0,,2024-08-10,2024-08-10,358.0000,System,2024-09-16 09:45,FALSE,,,
1,202410231,16,20241023116X,X,K3,P0732,PN03,24,2024-10-23,13:29,1,2024-10-23,338,0,0,,2024-08-10,2024-08-10,358.0000,System,2024-09-16 09:45,FALSE,,,
1,202410231,17,20241023117H,H,K3,P0732,HB02,36,2024-10-23,14:00,1,2024-10-23,371,0,0,,2024-08-10,2024-08-09,379.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410231,18,20241023118H,H,K2,P0728,HF03,75,2024-10-23,14:17,1,2024-10-23,389,0,0,,2024-08-07,2024-08-06,395.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410231,19,20241023119H,H,K3,P0732,HB03,36,2024-10-23,14:24,1,2024-10-23,396,0,0,,2024-08-10,2024-08-09,427.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410231,20,20241023120H,H,K3,P0732,HB04,42,2024-10-23,14:57,1,2024-10-23,421,0,0,,2024-08-10,2024-08-09,443.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410231,21,20241023121H,H,K3,P0732,HB05,36,2024-10-23,15:24,1,2024-10-23,450,0,0,,2024-08-10,2024-08-09,461.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410232,1,2024102321H,H,K2,P0728,HF04,79,2024-10-23,20:30,2,2024-10-23,1,0,0,,2024-08-07,2024-08-06,16.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410232,2,2024102322H,H,K3,P0732,HB06,36,2024-10-23,20:30,2,2024-10-23,1,0,0,,2024-08-10,2024-08-09,1.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410232,3,2024102323H,H,K3,P0732,HB07,46,2024-10-23,20:52,2,2024-10-23,25,0,0,,2024-08-10,2024-08-09,49.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410232,4,2024102324H,H,K3,P0732,HB08,48,2024-10-23,21:21,2,2024-10-23,56,0,0,,2024-08-10,2024-08-09,68.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410232,5,2024102325H,H,K3,P0732,HB09,30,2024-10-23,21:51,2,2024-10-23,88,0,0,,2024-08-10,2024-08-09,88.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410232,6,2024102326H,H,K2,P0728,HF05,87,2024-10-23,21:53,2,2024-10-23,90,0,0,,2024-08-07,2024-08-07,101.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410232,7,2024102327H,H,K3,P0732,HB10,51,2024-10-23,22:10,2,2024-10-23,108,0,0,,2024-08-10,2024-08-09,137.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410232,8,2024102328H,H,K3,P0732,HB11,48,2024-10-23,22:41,2,2024-10-23,142,0,0,,2024-08-10,2024-08-09,158.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410232,9,2024102329H,H,K3,P0732,HB12,36,2024-10-23,23:26,2,2024-10-23,174,0,0,,2024-08-10,2024-08-09,178.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410232,10,20241023210H,H,K2,P0728,HF06,91,2024-10-23,23:38,2,2024-10-23,187,0,0,,2024-08-07,2024-08-07,193.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410232,11,20241023211H,H,K3,P0732,HB13,38,2024-10-23,23:49,2,2024-10-23,198,0,0,,2024-08-10,2024-08-09,231.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410232,12,20241023212H,H,K3,P0732,HB14,60,2024-10-23,00:12,2,2024-10-23,223,0,0,,2024-08-10,2024-08-09,247.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410232,13,20241023213H,H,K3,P0732,HB15,48,2024-10-23,00:49,2,2024-10-23,263,0,0,,2024-08-10,2024-08-09,272.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410232,14,20241023214H,H,K2,P0728,HF07,82,2024-10-23,01:44,2,2024-10-23,289,0,0,,2024-08-07,2024-08-07,292.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410232,15,20241023215H,H,K3,P0732,HB16,48,2024-10-23,01:49,2,2024-10-23,295,0,0,,2024-08-10,2024-08-09,326.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410232,16,20241023216H,H,K3,P0732,HB17,30,2024-10-23,02:19,2,2024-10-23,327,0,0,,2024-08-10,2024-08-09,346.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410232,17,20241023217H,H,K3,P0732,HB18,48,2024-10-23,02:38,2,2024-10-23,347,0,0,,2024-08-10,2024-08-09,359.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410232,18,20241023218H,H,K3,P0732,HB19,30,2024-10-23,03:08,2,2024-10-23,379,0,0,,2024-08-10,2024-08-09,379.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410232,19,20241023219H,H,K2,P0728,HF08,84,2024-10-23,03:10,2,2024-10-23,381,0,0,,2024-08-07,2024-08-07,392.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410232,20,20241023220H,H,K3,P0732,HB20,60,2024-10-23,03:26,2,2024-10-23,399,0,0,,2024-08-10,2024-08-09,427.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410232,21,20241023221H,H,K3,P0732,HB21,52,2024-10-23,04:14,2,2024-10-23,439,0,0,,2024-08-10,2024-08-09,452.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410241,1,2024102411H,H,K2,P0729,HF01,82,2024-10-24,07:30,1,2024-10-24,1,0,0,,2024-08-07,2024-08-07,24.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410241,2,2024102412H,H,K3,P0732,HB22,48,2024-10-24,07:30,1,2024-10-24,1,0,0,,2024-08-10,2024-08-09,1.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410241,2,2024102412X,X,K2,P0729,BH01,1,2024-10-24,07:30,1,2024-10-24,1,0,0,,2024-08-07,2024-08-07,24.0000,System,2024-09-16 09:38,FALSE,,,
1,202410241,2,2024102412X,X,K2,P0729,BH02,1,2024-10-24,07:30,1,2024-10-24,1,0,0,,2024-08-07,2024-08-07,24.0000,System,2024-09-16 09:38,FALSE,,,
1,202410241,2,2024102412X,X,K2,P0729,BH03,1,2024-10-24,07:30,1,2024-10-24,1,0,0,,2024-08-07,2024-08-07,24.0000,System,2024-09-16 09:38,FALSE,,,
1,202410241,2,2024102412X,X,K2,P0729,BH04,1,2024-10-24,07:30,1,2024-10-24,1,0,0,,2024-08-07,2024-08-07,24.0000,System,2024-09-16 09:38,FALSE,,,
1,202410241,2,2024102412X,X,K2,P0729,BH05,1,2024-10-24,07:30,1,2024-10-24,1,0,0,,2024-08-07,2024-08-07,24.0000,System,2024-09-16 09:38,FALSE,,,
1,202410241,2,2024102412X,X,K2,P0729,BH06,1,2024-10-24,07:30,1,2024-10-24,1,0,0,,2024-08-07,2024-08-07,24.0000,System,2024-09-16 09:38,FALSE,,,
1,202410241,2,2024102412X,X,K2,P0729,BH07,1,2024-10-24,07:30,1,2024-10-24,1,0,0,,2024-08-07,2024-08-07,24.0000,System,2024-09-16 09:38,FALSE,,,
1,202410241,2,2024102412X,X,K2,P0729,BH08,1,2024-10-24,07:30,1,2024-10-24,1,0,0,,2024-08-07,2024-08-07,24.0000,System,2024-09-16 09:38,FALSE,,,
1,202410241,2,2024102412X,X,K2,P0729,BK01,1,2024-10-24,07:30,1,2024-10-24,1,0,0,,2024-08-07,2024-08-07,24.0000,System,2024-09-16 09:38,FALSE,,,
1,202410241,2,2024102412X,X,K2,P0729,BK02,1,2024-10-24,07:30,1,2024-10-24,1,0,0,,2024-08-07,2024-08-07,24.0000,System,2024-09-16 09:38,FALSE,,,
1,202410241,2,2024102412X,X,K2,P0729,FJ01,72,2024-10-24,07:30,1,2024-10-24,1,0,0,,2024-08-07,2024-08-07,24.0000,System,2024-09-16 09:38,FALSE,,,
1,202410241,2,2024102412X,X,K2,P0729,FJ02,72,2024-10-24,07:30,1,2024-10-24,1,0,0,,2024-08-07,2024-08-07,24.0000,System,2024-09-16 09:38,FALSE,,,
1,202410241,2,2024102412X,X,K2,P0729,RZ01,1,2024-10-24,07:30,1,2024-10-24,1,0,0,,2024-08-07,2024-08-07,24.0000,System,2024-09-16 09:38,FALSE,,,
1,202410241,2,2024102412X,X,K2,P0729,YP01,1,2024-10-24,07:30,1,2024-10-24,1,0,0,,2024-08-07,2024-08-07,24.0000,System,2024-09-16 09:38,FALSE,,,
1,202410241,3,2024102413H,H,K3,P0732,HB23,48,2024-10-24,08:02,1,2024-10-24,37,0,0,,2024-08-10,2024-08-09,63.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410241,4,2024102414H,H,K3,P0732,HB24,36,2024-10-24,08:35,1,2024-10-24,73,0,0,,2024-08-10,2024-08-09,86.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410241,5,2024102415H,H,K3,P0732,HB25,48,2024-10-24,08:59,1,2024-10-24,100,0,0,,2024-08-10,2024-08-09,103.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410241,6,2024102416H,H,K2,P0729,HF02,78,2024-10-24,09:01,1,2024-10-24,102,0,0,,2024-08-07,2024-08-07,126.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410241,7,2024102417H,H,K3,P0732,HB26,30,2024-10-24,09:32,1,2024-10-24,136,0,0,,2024-08-10,2024-08-09,163.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410241,8,2024102418H,H,K3,P0733,HB01,48,2024-10-24,10:07,1,2024-10-24,159,0,0,,2024-08-19,2024-08-09,177.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410241,8,2024102418X,X,K3,P0733,PK01,24,2024-10-24,10:07,1,2024-10-24,159,0,0,,2024-08-19,2024-08-19,177.0000,System,2024-09-16 09:52,FALSE,,,
1,202410241,8,2024102418X,X,K3,P0733,PK02,24,2024-10-24,10:07,1,2024-10-24,159,0,0,,2024-08-19,2024-08-19,177.0000,System,2024-09-16 09:52,FALSE,,,
1,202410241,8,2024102418X,X,K3,P0733,PN01,24,2024-10-24,10:07,1,2024-10-24,159,0,0,,2024-08-19,2024-08-19,177.0000,System,2024-09-16 09:52,FALSE,,,
1,202410241,8,2024102418X,X,K3,P0733,PN02,24,2024-10-24,10:07,1,2024-10-24,159,0,0,,2024-08-19,2024-08-19,177.0000,System,2024-09-16 09:52,FALSE,,,
1,202410241,8,2024102418X,X,K3,P0733,PN03,24,2024-10-24,10:07,1,2024-10-24,159,0,0,,2024-08-19,2024-08-19,177.0000,System,2024-09-16 09:52,FALSE,,,
1,202410241,8,2024102418X,X,K3,P0733,PN04,24,2024-10-24,10:07,1,2024-10-24,159,0,0,,2024-08-19,2024-08-19,177.0000,System,2024-09-16 09:52,FALSE,,,
1,202410241,9,2024102419H,H,K3,P0733,HB02,44,2024-10-24,10:40,1,2024-10-24,195,0,0,,2024-08-19,2024-08-09,200.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410241,10,20241024110H,H,K2,P0729,HF03,80,2024-10-24,10:43,1,2024-10-24,198,0,0,,2024-08-07,2024-08-07,221.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410241,11,20241024111H,H,K3,P0733,HB03,19,2024-10-24,11:10,1,2024-10-24,228,0,0,,2024-08-19,2024-08-09,259.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410241,12,20241024112H,H,K3,P0733,HB04,36,2024-10-24,11:22,1,2024-10-24,242,0,0,,2024-08-19,2024-08-09,268.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410241,13,20241024113H,H,K3,P0733,HB05,42,2024-10-24,11:47,1,2024-10-24,269,0,0,,2024-08-19,2024-08-09,285.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410241,14,20241024114H,H,K2,P0729,HF04,85,2024-10-24,12:42,1,2024-10-24,297,0,0,,2024-08-07,2024-08-07,305.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410241,15,20241024115H,H,K3,P0733,HB06,33,2024-10-24,12:46,1,2024-10-24,301,0,0,,2024-08-19,2024-08-09,345.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410241,16,20241024116H,H,K3,P0733,HB07,37,2024-10-24,13:08,1,2024-10-24,326,0,0,,2024-08-19,2024-08-09,361.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410241,17,20241024117H,H,K3,P0733,HB08,26,2024-10-24,13:34,1,2024-10-24,354,0,0,,2024-08-19,2024-08-19,378.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410241,18,20241024118H,H,K3,P0733,HB09,27,2024-10-24,13:52,1,2024-10-24,374,0,0,,2024-08-19,2024-08-19,390.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410241,19,20241024119H,H,K3,P0733,HB10,35,2024-10-24,14:10,1,2024-10-24,394,0,0,,2024-08-19,2024-08-19,403.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410241,20,20241024120H,H,K2,P0729,HF05,72,2024-10-24,14:17,1,2024-10-24,402,0,0,,2024-08-07,2024-08-07,419.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410241,21,20241024121H,H,K3,P0733,HB11,38,2024-10-24,14:34,1,2024-10-24,421,0,0,,2024-08-19,2024-08-09,453.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
1,202410241,22,20241024122H,H,K3,P0733,HB12,51,2024-10-24,15:10,1,2024-10-24,450,0,0,,2024-08-19,2024-08-19,471.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410242,1,2024102421H,H,K2,P0729,HF06,80,2024-10-24,20:30,2,2024-10-24,1,0,0,,2024-08-07,2024-08-07,33.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
2,202410242,2,2024102422H,H,K3,P0733,HB13,72,2024-10-24,20:30,2,2024-10-24,1,0,0,,2024-08-19,2024-08-19,1.0000,JOSHUA.ROBB@TMUK.DEESIDE,2024-10-24 09:47,FALSE,,,
